Headline,Body ID,Stance,actual,predicted,prob_0,prob_1,prob_2,prob_3
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",2434,unrelated,unrelated,unrelated,4.541502e-10,1.5962474e-09,7.8719455e-07,0.99999917
"Pizza delivery man gets $2,000 tip",1934,unrelated,unrelated,unrelated,1.3779886e-07,1.7706714e-08,4.3400448e-07,0.9999994
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",2302,discuss,discuss,discuss,0.33127064,0.0020399897,0.6666415,4.789112e-05
Report: US Drones Over Syria Looking for ISIS Leader Abu Bakr al-Baghdadi,2412,discuss,discuss,discuss,0.021407515,0.000587472,0.977838,0.00016705882
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",742,unrelated,unrelated,unrelated,4.9846587e-08,2.694649e-08,7.5677226e-06,0.9999924
Kim Had Ankle Surgery:  Source,1972,discuss,discuss,discuss,0.0004952093,4.0302213e-05,0.99931765,0.00014688358
Are Rumors of the Apple Watch in Feb True?,320,unrelated,unrelated,unrelated,3.5397508e-07,1.3101538e-07,8.2357765e-06,0.9999913
Star Wars: The Force Awakens to be released this summer?,1686,discuss,discuss,unrelated,0.35265794,0.0075488016,0.117952876,0.5218404
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1358,unrelated,unrelated,unrelated,7.66793e-07,7.359426e-08,7.1653304e-08,0.99999905
NEWS/ Meet the Teletubbies Sun Baby: 19-Year-Old Jess Smith Reveals Herself as the Smiling Face Who Looked Over Teletubbyland,2227,agree,agree,discuss,0.34050035,0.00091497693,0.6585787,5.9420695e-06
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,2328,unrelated,unrelated,unrelated,3.1913646e-07,1.619614e-07,9.800932e-08,0.9999994
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,1363,agree,agree,agree,0.92669225,0.00014249588,0.07058473,0.0025805885
Isis tells mother on rescue mission :’You’ve just eaten your son’,524,unrelated,unrelated,unrelated,1.3498736e-08,1.3842011e-08,1.3236121e-06,0.9999987
See the Crater a Meteorite Made in Nicaragua,1948,unrelated,unrelated,unrelated,1.5724662e-07,5.7623424e-08,3.998872e-06,0.9999958
Opposition group: ISIS militants training to fly warplanes in Syria,2362,unrelated,unrelated,unrelated,1.219185e-08,3.9197783e-08,3.596133e-08,0.9999999
BREAKING: British-born hostage 'KILLED in failed rescue attempt',1787,unrelated,unrelated,unrelated,9.818775e-09,3.6975187e-08,1.970167e-05,0.9999802
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",769,discuss,discuss,discuss,0.0034017763,2.565712e-05,0.99657154,9.956109e-07
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,1821,unrelated,unrelated,unrelated,3.2282095e-08,1.27773845e-08,3.7426838e-07,0.9999995
Pentagon: death of al Shabaab leader in U.S. strike would be major blow,2506,unrelated,unrelated,unrelated,8.901732e-07,2.3298463e-07,0.00029083298,0.999708
Guantanamo detainee freed in Bowe Bergdahl swap 'back to terrorism',1195,unrelated,unrelated,unrelated,2.1353192e-07,2.805759e-07,1.2533611e-05,0.999987
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",171,unrelated,unrelated,unrelated,4.4074124e-08,1.6678218e-08,8.928016e-05,0.9999106
Kim Jong-un 'Had Surgery on Fractured Ankles',541,discuss,discuss,discuss,3.7977818e-05,1.9957183e-06,0.999949,1.0986936e-05
ISIS pays tribute to its 'Cub of Baghdadi' child soldier,1336,unrelated,unrelated,unrelated,2.0965715e-06,5.2310245e-08,0.00015267276,0.99984515
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,2314,unrelated,unrelated,unrelated,1.207201e-07,7.265646e-08,4.5573196e-07,0.9999994
Hospital: Man not being treated for Ebola in Kansas City,1519,unrelated,unrelated,unrelated,1.1998411e-07,3.921846e-08,8.8450275e-07,0.9999989
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",1532,agree,agree,agree,0.59243715,0.0018551607,0.40077224,0.0049354252
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,2070,unrelated,unrelated,unrelated,1.4837254e-09,2.0779362e-08,1.0390678e-06,0.9999989
Report: Nearly a Dozen Commercial Airliners Missing Ahead of 9/11 Anniversary After Islamists Overrun Libyan Airport,170,discuss,discuss,discuss,3.1293155e-05,7.492246e-07,0.9999677,3.1016418e-07
"Vice's Shane Smith drops $300,000 on Vegas dinner",1791,agree,agree,agree,0.94302803,0.00054905313,0.056403715,1.9123616e-05
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2302,unrelated,unrelated,unrelated,5.674775e-09,2.2782998e-09,2.7677372e-06,0.99999726
"Reports: Jihadists Steal Commercial Jets, Raise 9/11 Fears",1489,unrelated,unrelated,unrelated,1.5067009e-07,8.1939554e-08,7.641217e-05,0.99992335
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,221,unrelated,unrelated,unrelated,1.6046192e-07,4.7324463e-08,6.828199e-07,0.99999917
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',1787,unrelated,unrelated,unrelated,1.249488e-07,9.817057e-08,5.5830355e-07,0.99999917
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,730,unrelated,unrelated,unrelated,1.8835586e-05,6.87204e-07,4.907059e-05,0.99993145
Unconfirmed Reports Say UK Hostage Held By ISIS Found Innocent,1416,discuss,discuss,discuss,0.00034155903,3.9172843e-05,0.99697757,0.0026417475
eBay is planning an Apple Watch app,1393,unrelated,unrelated,unrelated,1.6464095e-07,9.456171e-07,1.22829e-06,0.9999976
Soldier shot in Ottawa at War Memorial,2125,unrelated,unrelated,unrelated,1.8784284e-08,2.1576955e-08,1.2908816e-07,0.9999999
"Sorry, KFC isn't going to be selling weed in Colorado restaurants",2328,unrelated,unrelated,unrelated,0.0003367516,9.591546e-05,3.324836e-05,0.99953413
Sugarhill Gang Rapper ‘Big Bank Hank’ Dies at 57,2080,agree,agree,agree,0.99520135,0.0004461116,0.004350056,2.4842202e-06
Microsoft Hires Dalek-style Robocops to Guard Silicon Valley HQ,1195,unrelated,unrelated,unrelated,8.311327e-08,7.312789e-08,6.394442e-07,0.99999917
"Rumors of King Abdullah Flying in Airstrikes Not True, Fox Excited Anyway",382,agree,agree,agree,0.75278133,0.0016044959,0.24560925,4.929433e-06
ISIS Seemingly Beheaded American Journalist James Wright Foley,2127,unrelated,unrelated,unrelated,3.6725247e-08,3.713059e-08,2.7216822e-06,0.99999726
Man cut off manhood and threw it in bin after girlfriend dumped him over small penis,2302,unrelated,unrelated,unrelated,5.1912973e-08,3.552364e-09,1.4394728e-07,0.99999976
Boko Haram denies ceasefire claim by Nigeria's government,2139,agree,agree,discuss,0.047287293,0.0010429419,0.9516353,3.447068e-05
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,1375,unrelated,unrelated,unrelated,2.505067e-07,1.6787008e-07,9.86497e-06,0.99998975
Banksy arrest hoax: US website claims street artist caught in Watford,2421,unrelated,unrelated,unrelated,2.7869117e-08,1.46797206e-08,2.933344e-07,0.99999964
SEE IT: California homeless man uses $100 gift to give food to others,1429,discuss,discuss,disagree,0.09686163,0.9010588,0.0020719024,7.6109923e-06
Opposition group: ISIS militants training to fly warplanes in Syria,2227,unrelated,unrelated,unrelated,2.2550596e-08,1.207104e-08,3.616377e-07,0.99999964
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,2033,unrelated,unrelated,unrelated,1.08556414e-07,2.1974333e-08,2.3138502e-07,0.99999964
Best Christmas present ever? Heartwarming moment app developer reveals to his parents he had paid off their mortgage,1761,unrelated,unrelated,unrelated,3.3213973e-07,2.521895e-08,3.1903376e-06,0.9999964
Google Said to Buy Redwood City Offices for $585 Million,1372,unrelated,unrelated,unrelated,1.6437612e-07,1.2753527e-07,9.857513e-06,0.99998987
Here Are Microsoft's New Robot Security Guards,1804,unrelated,unrelated,unrelated,7.822896e-07,8.845313e-08,9.247279e-07,0.9999982
Has North Korean dictator Kim Jong-un been replaced by his sister?,1029,unrelated,unrelated,unrelated,1.6385243e-08,9.778517e-09,9.816555e-07,0.99999905
That's one way to get through security! Frustrated traveller strips completely NAKED at airport to pass through metal detectors,989,unrelated,unrelated,unrelated,2.1682284e-08,7.866449e-08,5.359697e-06,0.9999945
ISIS Reportedly Beheads American Photojournalist in Iraq,1720,unrelated,unrelated,unrelated,1.9477504e-06,3.274674e-07,0.00082720496,0.99917054
6 Islamist militants killed in US attack in Somalia,874,unrelated,unrelated,unrelated,1.507776e-09,4.2152064e-09,3.0495644e-07,0.99999964
Ferguson riots: audio may have captured Michael Brown shooting,1692,discuss,discuss,discuss,4.839695e-05,2.1921991e-05,0.9990577,0.0008720233
"North Korean leader Kim Jong-un not missing, just having ankle surgery",1103,unrelated,unrelated,unrelated,1.4975308e-07,1.3184443e-07,4.880904e-07,0.9999993
PGA Tour Denies Claim That Tiger Woods Failed A Drug Test,431,agree,agree,agree,0.69473994,9.4751245e-05,0.30514684,1.8464281e-05
Pentagon: ISIS seized materials airdropped to Kurds,570,unrelated,unrelated,unrelated,2.3378746e-08,7.554207e-09,6.5496346e-07,0.9999993
‘The cub of Baghdadi': ISIS reports its youngest jihadist ‘got martyred’ in battle,1863,unrelated,unrelated,unrelated,7.958273e-08,1.6877448e-07,6.1560145e-06,0.99999356
Man chops off own penis after being dumped by his girlfriend,236,unrelated,unrelated,agree,0.99422234,0.00029380256,0.0054730047,1.0805419e-05
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",2067,discuss,discuss,discuss,0.00046919694,1.0315311e-05,0.999506,1.4453123e-05
Journalist James Wright Foley reportedly beheaded by ISIS,874,unrelated,unrelated,unrelated,7.83353e-09,4.820872e-09,4.774874e-07,0.9999995
ISIS leader ‘killed’ in US airstrikes,1222,unrelated,unrelated,unrelated,6.662371e-09,3.988504e-08,4.3093e-06,0.9999956
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,320,unrelated,unrelated,unrelated,6.069933e-07,2.3319537e-07,3.3318648e-07,0.9999988
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,1574,unrelated,unrelated,unrelated,2.5597456e-06,5.7514026e-08,1.9073504e-07,0.99999714
ISIS Kobani Update: Possible ISIS Chemical Attack On Kurdish Civilians In Kobani,1369,discuss,discuss,discuss,0.0009457946,0.000105027866,0.99894637,2.8484967e-06
Report: Jose Canseco accidentally shot,1840,unrelated,unrelated,unrelated,1.5782638e-07,4.1977475e-09,2.268833e-06,0.9999976
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",1303,discuss,discuss,discuss,0.007298314,0.0010105362,0.9916898,1.3744146e-06
Nun 'has surprise baby' after complaining of stomach pains,1720,discuss,discuss,discuss,0.0052665304,5.575236e-05,0.9946767,1.011476e-06
Fence-jumper got farther into White House,1488,discuss,discuss,discuss,0.10425659,0.00050743134,0.8951176,0.00011842401
"No, that broken pencil illustration isn't by Banksy",730,unrelated,unrelated,unrelated,1.0157065e-06,2.960412e-08,5.0521758e-06,0.9999939
Video shows ISIL beheading of photojournalist James Foley,1966,agree,agree,agree,0.9693737,1.7087501e-05,0.030394001,0.00021522044
"Are missing students in mass graves found near Iguala, Mexico?",2385,unrelated,unrelated,unrelated,1.6177368e-07,1.9259117e-08,1.2825687e-05,0.999987
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,2434,unrelated,unrelated,unrelated,7.9617495e-09,2.1880975e-09,1.9516263e-07,0.99999976
Axl Rose Dead? Of Course Not — Tiresome Internet Death Hoax Plague Hits Guns N’ Roses Frontman,2343,unrelated,unrelated,unrelated,6.604922e-08,1.40844065e-08,5.198045e-08,0.9999999
Isis militants claim to have killed US journalist James Foley,524,unrelated,unrelated,unrelated,1.3029475e-09,1.3974196e-08,3.2636285e-06,0.99999666
Rapper identified as James Foley's executioner: reports,1598,discuss,discuss,discuss,0.00013453477,1.4536885e-06,0.9993944,0.00046960832
There has been a shooting at the War Memorial on Parliament Hill. Unconfirmed reports say a soldier was shot.,1125,unrelated,unrelated,unrelated,6.92074e-09,8.663334e-09,1.1003794e-06,0.9999989
After ISIS trick mum into eating son - 5 other reluctant cannibals including those forced to eat own body parts,1956,discuss,discuss,discuss,0.095073126,0.0014340498,0.8962531,0.007239786
Holy Theft! Batmobile Stolen from 'Batman v Superman'???,1177,discuss,discuss,discuss,4.7406204e-05,8.3071045e-06,0.99994385,4.1874347e-07
"Tiger Woods PED, PGA Tour Suspension Allegations Retracted by Dan Olsen",1406,unrelated,unrelated,unrelated,2.615715e-08,6.717942e-09,5.071056e-07,0.9999994
North Korean dictator Kim Jong-Un to open restaurant in Scotland,1336,unrelated,unrelated,unrelated,1.578382e-07,1.2924303e-07,3.3649342e-06,0.9999963
Boko Haram ceasefire ignored as violence flares in Borno state,171,unrelated,unrelated,unrelated,6.323995e-07,1.2238966e-06,7.5420025e-06,0.9999906
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,1720,unrelated,unrelated,unrelated,1.4491827e-07,5.2910765e-09,5.9475394e-07,0.9999993
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",2445,agree,agree,agree,0.817645,0.11635216,0.06596922,3.362486e-05
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',846,discuss,discuss,discuss,8.769947e-06,2.7791991e-06,0.9999758,1.2672857e-05
Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,1529,discuss,discuss,discuss,2.8986093e-05,6.3039874e-06,0.9999646,1.2767674e-07
"Report: new 12-inch MacBook Air slims down, has single USB port",45,unrelated,unrelated,unrelated,2.9494275e-08,5.3217057e-09,2.55745e-07,0.99999976
Comcast Says You Can Keep Your Tor,1299,unrelated,unrelated,unrelated,2.3043897e-07,3.2200987e-08,9.854168e-08,0.99999964
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,139,unrelated,unrelated,unrelated,2.915511e-07,4.2619206e-07,6.679122e-05,0.9999325
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",1981,unrelated,unrelated,unrelated,1.2382767e-06,2.6777647e-09,1.0683575e-06,0.99999774
Kim Jong-un 'so fat he has fractured his ankles',524,unrelated,unrelated,unrelated,7.455512e-09,1.721393e-08,2.4915903e-06,0.9999975
6 Islamist militants killed in US attack in Somalia,1358,unrelated,unrelated,unrelated,1.9728565e-09,1.4089618e-08,1.1033664e-07,0.9999999
ISIS fighters ‘have contracted Ebola’,2075,discuss,discuss,discuss,3.1920372e-05,5.319341e-06,0.99995816,4.5795887e-06
India: 400 men cut off their testicles to 'get closer to God' following advice from 'guru',450,unrelated,unrelated,unrelated,2.150604e-06,1.3300651e-07,5.938849e-07,0.99999714
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,1210,unrelated,unrelated,unrelated,1.5316145e-08,1.7601225e-08,1.5121338e-07,0.99999976
BREAKING NEWS: Gunman 'shot dead' after wounding soldier near Canada parliament,1097,unrelated,unrelated,unrelated,1.0079997e-08,8.069374e-09,7.76558e-07,0.99999917
Nigeria Boko Haram blamed for raids despite truce claim,2314,unrelated,unrelated,unrelated,7.903173e-08,1.6385508e-08,3.6890647e-06,0.9999962
"Apple's New MacBook Will Be A Thinner, Cleaner, Faster 12-Inch MacBook Air",2509,unrelated,unrelated,unrelated,2.8742974e-08,1.2820911e-08,3.766736e-07,0.9999995
Audio of gunfire in Michael Brown case authenticated by app company,1299,unrelated,unrelated,unrelated,3.2955878e-08,8.1751004e-08,1.6605902e-08,0.9999999
Does Vogue's New Office Have a Rat Infestation?,2064,discuss,discuss,discuss,0.0027965622,5.6631594e-05,0.9971455,1.3596813e-06
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,2088,unrelated,unrelated,unrelated,1.06094555e-08,4.5114055e-09,1.3544877e-06,0.9999987
White House Fence Jumper Actually Made It Pretty Far Inside,2303,discuss,discuss,discuss,0.008118502,5.1967072e-05,0.99177647,5.3009062e-05
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,130,unrelated,unrelated,unrelated,1.312282e-07,1.3501521e-08,8.917793e-07,0.9999989
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,570,unrelated,unrelated,unrelated,2.6430365e-09,2.117022e-09,3.909069e-07,0.99999964
Isis video claims to show beheading of British hostage David Haines,1349,unrelated,unrelated,unrelated,1.33782825e-08,3.923314e-09,5.8115997e-06,0.99999416
"Canadian woman 'captured by ISIS in Syria' says she is actually fine and still fighting the jihadists, despite kidnap reports",2067,unrelated,unrelated,unrelated,0.0007055658,1.759477e-07,0.00067749,0.9986168
6 Islamist militants killed in US attack in Somalia,1931,unrelated,unrelated,unrelated,6.3947965e-08,3.8554927e-07,2.9208391e-05,0.9999703
Homeless man who received a meal and hotel stay after spending $100 donation on food for friends insists it was NOT a hoax – despite new witness insisting there was no way he could have been secretly filmed,1934,unrelated,unrelated,unrelated,1.0669379e-08,1.0356987e-08,5.2261776e-06,0.99999475
Christian Bale in Talks to Play Steve Jobs in Danny Boyle's Biopic,1406,unrelated,unrelated,unrelated,1.3779962e-08,6.392221e-10,4.1482203e-06,0.9999958
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",1948,discuss,discuss,discuss,7.513172e-07,1.7938511e-07,0.9999987,3.2846165e-07
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",1010,unrelated,unrelated,unrelated,3.0531666e-08,2.0340956e-08,1.2250568e-05,0.9999877
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,1372,unrelated,unrelated,unrelated,9.671211e-08,8.1911146e-08,7.3811675e-06,0.9999925
Boko Haram denies it has agreed ceasefire,171,unrelated,unrelated,unrelated,1.2931294e-07,6.3569345e-08,0.00019615774,0.9998037
"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",169,unrelated,unrelated,unrelated,2.1228136e-08,2.0550267e-08,8.296873e-08,0.9999999
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",139,unrelated,unrelated,unrelated,1.6501176e-06,1.7696468e-07,1.8505034e-07,0.999998
"No, Robert Plant Didn’t Rip Up an $800 Million Contract",1787,unrelated,unrelated,unrelated,2.4367395e-07,6.084725e-08,2.6252374e-07,0.9999994
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,730,unrelated,unrelated,unrelated,3.3196227e-07,1.9804752e-08,7.4158197e-07,0.9999989
"Apple Watch pricing: Will you spend $5000 for Gold edition, $500 for stainless steel?",1261,unrelated,unrelated,unrelated,1.9039888e-08,8.029493e-09,1.1461811e-07,0.9999999
Report: Nigerian Woman Quarantined in KC with Ebola-Like Symptoms (Video),1519,unrelated,unrelated,unrelated,1.1962341e-07,4.2602426e-08,4.281755e-05,0.99995697
"No, Banksy hasn’t been arrested",2468,agree,agree,agree,0.9948101,0.0018700735,0.0033137621,6.0883094e-06
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,2314,unrelated,unrelated,unrelated,2.6909007e-07,1.632165e-07,6.4008063e-06,0.9999932
LOL: RICH JOHNSTON SAYS THE BATMOBILE HAS BEEN STOLEN IN DETROIT,1807,unrelated,unrelated,unrelated,1.4998011e-09,4.4847845e-09,1.2291996e-06,0.9999988
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1720,unrelated,unrelated,unrelated,1.7217523e-08,1.369134e-08,3.5292335e-06,0.9999964
Has J.J. Abrams Asked for THE FORCE AWAKENS Release Date to be Moved Up?,1393,discuss,discuss,discuss,0.0048911385,0.00070229126,0.99440575,8.624472e-07
Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',2053,discuss,discuss,discuss,1.7546849e-05,1.0696762e-05,0.99989665,7.512205e-05
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,1400,agree,agree,agree,0.97236943,6.176596e-05,0.027567819,9.334398e-07
The Case of the Stolen Batmobile Has Been Solved,734,unrelated,unrelated,unrelated,1.2667431e-08,6.343723e-09,7.8719376e-07,0.99999917
That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,846,unrelated,unrelated,unrelated,4.6437982e-08,1.7113845e-08,9.784047e-07,0.9999989
"Gene Munster Predicts $499 Steel Apple Watch, $4,999 for 18k Gold Edition",666,unrelated,unrelated,unrelated,2.1248113e-07,3.1420754e-08,2.0537373e-06,0.99999774
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,1724,unrelated,unrelated,unrelated,1.1169672e-07,2.8961743e-08,1.5723284e-06,0.99999833
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1251,unrelated,unrelated,unrelated,4.167271e-06,2.519204e-07,1.0780855e-06,0.9999945
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,1574,unrelated,unrelated,unrelated,2.2101752e-07,3.0857765e-09,1.5412382e-08,0.99999976
Priest who died for 48 minutes says he met God and she’s a woman,169,unrelated,unrelated,unrelated,2.7641252e-07,1.3272148e-07,1.6536133e-07,0.9999994
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",320,unrelated,unrelated,unrelated,8.536873e-08,5.908076e-08,6.45166e-07,0.99999917
Rapper identified as James Foley's executioner: reports,2434,unrelated,unrelated,unrelated,2.6202722e-09,3.7446286e-09,2.6410692e-06,0.9999974
"Jose Canseco injured in accidental shooting, per reports",480,discuss,discuss,discuss,0.00095848663,9.058483e-06,0.9990314,9.924211e-07
Chinese 'mistress' is stripped naked and beaten senseless in backlash against booming country's 'concubine culture',907,agree,agree,agree,0.9658626,0.00046017897,0.03359681,8.048355e-05
Journalist James Wright Foley reportedly beheaded by ISIS,1720,unrelated,unrelated,unrelated,1.3602404e-08,6.530951e-09,4.949378e-06,0.999995
Everyone chill! Banksy has NOT been arrested,618,unrelated,unrelated,unrelated,7.080541e-07,6.8961548e-09,2.5058972e-08,0.9999993
IPhone 6 users are tearing their hair out,2303,unrelated,unrelated,unrelated,4.0638767e-07,8.7351374e-08,1.9193209e-05,0.99998033
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,459,unrelated,unrelated,unrelated,2.717514e-07,1.466597e-07,6.49393e-08,0.9999995
ISIS leader ‘killed’ in US airstrikes,816,unrelated,unrelated,unrelated,3.0886e-10,2.9251608e-09,5.601308e-07,0.9999994
"RCMP release security footage of Michael Zehaf Bibeau during attack, say he shot soldier in back",2302,unrelated,unrelated,unrelated,3.6147902e-08,2.0733846e-09,7.276634e-08,0.9999999
Alleged audio of Michael Brown shooting released,1934,discuss,discuss,discuss,3.8174745e-05,2.014312e-06,0.9998909,6.8886904e-05
"Islamic State leader's family detained by Lebanon, officials say",170,unrelated,unrelated,unrelated,1.03183716e-07,1.2108396e-07,0.011202224,0.9887975
The 'cub of Baghdadi': Has this boy become the youngest victim of Isis’s use of child soldiers?,2288,unrelated,unrelated,unrelated,6.1957496e-07,8.165954e-08,8.604609e-06,0.9999907
Watch marine take sniper shot to the head and live,1029,unrelated,unrelated,unrelated,3.2666648e-07,1.0298155e-08,5.562675e-07,0.99999917
"This boy nearly died, now he has a superpower like Marvel’s Magneto",1006,unrelated,unrelated,unrelated,1.0249336e-06,1.3761317e-07,8.97197e-06,0.99998987
"HBO streaming service could launch in April for $15 per month, work on Apple TV",75,discuss,discuss,discuss,0.00029316393,6.743397e-06,0.99969816,1.9422093e-06
Update: Did Boston.com Make Up This Story About The Web Sheriff Ben Edelman Sending Racist Emails?,1234,unrelated,unrelated,unrelated,4.006605e-06,9.5348986e-07,5.3465355e-06,0.99998975
"Boko Haram claims to have German hostage, denies ceasefire",320,unrelated,unrelated,unrelated,7.7253327e-07,1.1565085e-07,2.4225326e-06,0.99999666
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,1966,unrelated,unrelated,unrelated,0.00016005723,1.0646573e-06,6.042579e-05,0.99977845
"North Korean leader Kim Jong-un not missing, just having ankle surgery",1769,unrelated,unrelated,unrelated,2.236789e-08,1.7174607e-08,6.004062e-07,0.9999994
"Dead for 48 minutes, Catholic Priest claims God is female",1303,disagree,disagree,disagree,0.29598254,0.6753975,0.028610036,9.884944e-06
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,2070,unrelated,unrelated,unrelated,4.147491e-09,8.625273e-09,1.6347573e-07,0.9999999
Josh Paler Lin Gives A Homeless Man $100 And Follows Him To See How He Spends It,742,unrelated,unrelated,unrelated,1.3265358e-08,7.022532e-09,2.5683116e-06,0.9999974
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",2088,unrelated,unrelated,unrelated,6.2259207e-09,1.9751546e-08,1.7742258e-06,0.9999982
FBI Probing Alleged Audio of Michael Brown Shooting,450,unrelated,unrelated,unrelated,3.7290334e-08,8.494325e-09,1.2956205e-06,0.9999987
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,2328,unrelated,unrelated,unrelated,5.3308593e-08,2.8037055e-08,6.282201e-07,0.9999993
Boko Haram denies truce to release kidnapped schoolgirls,1125,unrelated,unrelated,unrelated,1.991047e-08,1.4820862e-08,6.713158e-07,0.9999993
Jihadi John ‘identified as British man from West London’,1346,discuss,discuss,discuss,9.294889e-05,4.913108e-05,0.9998111,4.684858e-05
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1948,discuss,discuss,discuss,0.0046214173,1.19366605e-05,0.9953524,1.4275116e-05
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,874,unrelated,unrelated,unrelated,0.00045814316,4.8268944e-06,6.339495e-05,0.99947363
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,720,unrelated,unrelated,unrelated,2.4035978e-07,4.6207337e-08,9.2492755e-06,0.99999046
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,2268,unrelated,unrelated,unrelated,7.097344e-08,2.5215405e-07,7.179908e-05,0.9999279
Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,465,unrelated,unrelated,unrelated,8.890833e-07,3.8124423e-08,4.6223518e-06,0.9999944
"Tim Cook Reportedly Showers with Apple Watch, Suggesting It’s Waterproof",2302,unrelated,unrelated,unrelated,5.2344998e-08,8.428571e-09,1.8573662e-06,0.9999981
Hunt for 'cruel' owner who abandoned dog at train station,2523,agree,agree,agree,0.99957365,1.3570812e-05,0.0004046837,8.098109e-06
Christian Bale Is Steve Jobs,2343,discuss,discuss,discuss,0.14567082,0.04108587,0.8131947,4.8683305e-05
Alleged audio of Michael Brown shooting has surfaced,1916,discuss,discuss,discuss,4.257962e-05,1.6532325e-05,0.99247897,0.0074618757
"Despite no Ebola case in Kansas City, the rumor goes viral",1404,agree,agree,agree,0.97698694,0.0021537899,0.020673238,0.00018608912
"Gene Munster Predicts $499 Steel Apple Watch, $4,999 for 18k Gold Edition",1572,unrelated,unrelated,unrelated,5.181539e-08,7.558129e-08,9.84668e-07,0.9999989
"Cloistered nun gives birth to a baby  The convent: ""There is a sister"" [Google Translate]",1828,discuss,discuss,discuss,0.009916527,6.972459e-05,0.9900115,2.1930578e-06
